id,identifier,name,course_type,credit,period,instructor,college,major,note
73777,20181055321,大学英语1,公共必修,1.5,24,甘艳萍,大学英语部,保险学,
73776,20181055415,大学英语1,公共必修,1.5,24,阮琳,大学英语部,水利类,
73775,20181055615,高级英语1,公共必修,1.5,24,张红梅,大学英语部,,
73774,20181055607,高级英语1,公共必修,1.5,24,张红梅,大学英语部,,
73773,20181055373,大学英语1,公共必修,1.5,24,甘艳萍,大学英语部,社会科学试验班（信息管理类）,
73772,20181055526,大学英语1,公共必修,1.5,24,刘玲,大学英语部,电子信息类,
73771,20181055428,大学英语1,公共必修,1.5,24,阮琳,大学英语部,工科试验班（动力与机械类）,
73770,20181055604,高级英语1,公共必修,1.5,24,张红梅,大学英语部,,
73769,20181055533,大学英语1,公共必修,1.5,24,陶峻,大学英语部,电子信息类,
73768,20181055316,大学英语1,公共必修,1.5,24,姚红艳,大学英语部,财政学,
73767,20181055500,大学英语1,公共必修,1.5,24,喻士贵,大学英语部,理科试验班（资源与环境类）,
73766,20181055319,大学英语1,公共必修,1.5,24,夏静宇,大学英语部,金融学,
73765,20181055357,大学英语1,公共必修,1.5,24,李芳(大),大学英语部,数学类,
73764,20181055338,大学英语1,公共必修,1.5,24,陈艳（大）,大学英语部,物理学类,
73763,20181055516,大学英语1,公共必修,1.5,24,赵玲,大学英语部,测绘类,
73762,20181055445,大学英语1,公共必修,1.5,24,吴春清,大学英语部,电气工程及其自动化,
73761,20181055634,高级英语1,公共必修,1.5,24,文婷,大学英语部,,
73760,20181055555,大学英语1,公共必修,1.5,24,郭懿,大学英语部,临床医学类（五）,
73759,20181055389,大学英语1,公共必修,1.5,24,王慧敏,大学英语部,中国语言文学类,
73758,20181055320,大学英语1,公共必修,1.5,24,张利平,大学英语部,保险学,
73757,20181055446,大学英语1,公共必修,1.5,24,鲁亚侠,大学英语部,电气工程及其自动化,
73756,20181055633,高级英语1,公共必修,1.5,24,袁筱玲,大学英语部,,
73755,20181055529,大学英语1,公共必修,1.5,24,朱芳,大学英语部,电子信息类,
73754,20181055362,大学英语1,公共必修,1.5,24,王明月,大学英语部,生物科学类,
73753,20181055347,大学英语1,公共必修,1.5,24,邓劲,大学英语部,化学类,
73752,20181055435,大学英语1,公共必修,1.5,24,吴春清,大学英语部,土木类,
73751,20181055632,高级英语1,公共必修,1.5,24,史霁,大学英语部,,
73750,20181055498,大学英语1,公共必修,1.5,24,陶峻,大学英语部,理科试验班（资源与环境类）,
73749,20181055541,大学英语1,公共必修,1.5,24,周晓川,大学英语部,公共卫生与预防医学类,
73748,20181055315,大学英语1,公共必修,1.5,24,陈艳（大）,大学英语部,国际经济与贸易,
73747,20181055477,大学英语1,公共必修,1.5,24,陶峻,大学英语部,计算机类,
73746,20181055550,大学英语1,公共必修,1.5,24,唐汉群,大学英语部,临床医学（八）,
73745,20181055480,大学英语1,公共必修,1.5,24,张明尧,大学英语部,计算机类,
73744,20181055503,大学英语1,公共必修,1.5,24,李榕,大学英语部,理科试验班（资源与环境类）,
73743,20181055406,大学英语1,公共必修,1.5,24,邓芳玲,大学英语部,水利类,
73742,20181055412,大学英语1,公共必修,1.5,24,谢晓梅,大学英语部,水利类,
73741,20181055625,高级英语1,公共必修,1.5,24,黄承英,大学英语部,,
73740,20181055386,大学英语1,公共必修,1.5,24,邓长慧,大学英语部,哲学类,
73739,20181055394,大学英语1,公共必修,1.5,24,王明月,大学英语部,新闻传播学类,
73738,20181055602,高级英语1,公共必修,1.5,24,唐军俊,大学英语部,,
73737,20181055361,大学英语1,公共必修,1.5,24,张利平,大学英语部,生物科学类,
73736,20181055426,大学英语1,公共必修,1.5,24,卢醒春,大学英语部,工科试验班（动力与机械类）,
73735,20181055547,大学英语1,公共必修,1.5,24,黄春妮,大学英语部,临床医学(5+3),
73734,20181055346,大学英语1,公共必修,1.5,24,王明月,大学英语部,化学类,
73733,20181055339,大学英语1,公共必修,1.5,24,甘艳萍,大学英语部,物理学类,
73732,20181055475,大学英语1,公共必修,1.5,24,刘玲,大学英语部,计算机类,
73731,20181055444,大学英语1,公共必修,1.5,24,江景,大学英语部,电气工程及其自动化,
73730,20181055348,大学英语1,公共必修,1.5,24,何博,大学英语部,化学类,
73729,20181055487,大学英语1,公共必修,1.5,24,陶峻,大学英语部,遥感科学与技术,
73728,20181055474,大学英语1,公共必修,1.5,24,黄磊,大学英语部,计算机类,
73727,20181055610,高级英语1,公共必修,1.5,24,唐军俊,大学英语部,,
73726,20181055515,大学英语1,公共必修,1.5,24,朱芳,大学英语部,测绘类,
73725,20181055427,大学英语1,公共必修,1.5,24,李应清,大学英语部,工科试验班（动力与机械类）,
73724,20181055463,大学英语1,公共必修,1.5,24,黄磊,大学英语部,计算机类,
73723,20181055343,大学英语1,公共必修,1.5,24,张利平,大学英语部,物理学类,
73722,20181055479,大学英语1,公共必修,1.5,24,喻士贵,大学英语部,计算机类,
73721,20172042024,社会实践,专业必修,5,0,杨林清,马克思主义学院,,
73720,20172042025,社会科学研究方法论,专业必修,2,0,张乾元,马克思主义学院,,
73719,20172042026,价值观教育与当代社会思潮评析,专业必修,2,0,杨军,马克思主义学院,,
73718,20172042023,时事政治前沿专题4,专业必修,1,0,杨林清,马克思主义学院,,
73717,20181042016,毕业论文,专业必修,5,0,,马克思主义学院,思想政治教育（双学位）,
73716,20181042015,思想政治教育原理与方法,专业必修,3,54,熊建生,马克思主义学院,思想政治教育（双学位）,
73715,20181055544,大学英语1,公共必修,1.5,24,郭懿,大学英语部,护理学,
73714,20181055485,大学英语1,公共必修,1.5,24,王明月,大学英语部,软件工程（卓越工程师班）,
73713,20181055322,大学英语1,公共必修,1.5,24,张涛,大学英语部,金融工程,
73712,20181055380,大学英语1,公共必修,1.5,24,蔡小容,大学英语部,公共管理类,
73711,20181055502,大学英语1,公共必修,1.5,24,彭志军,大学英语部,理科试验班（资源与环境类）,
73710,20181055540,大学英语1,公共必修,1.5,24,郭懿,大学英语部,基础医学,
73709,20181055501,大学英语1,公共必修,1.5,24,张明尧,大学英语部,理科试验班（资源与环境类）,
73708,20181055390,大学英语1,公共必修,1.5,24,甘艳萍,大学英语部,中国语言文学类,
73707,20181055325,大学英语1,公共必修,1.5,24,陈艳（大）,大学英语部,工商管理,
73706,20181055451,大学英语1,公共必修,1.5,24,李应清,大学英语部,电气工程及其自动化,
73705,20181055342,大学英语1,公共必修,1.5,24,张鸿,大学英语部,物理学类,
73704,20181055505,大学英语1,公共必修,1.5,24,陈洁,大学英语部,理科试验班（资源与环境类）,
73703,20181055621,高级英语1,公共必修,1.5,24,黄承英,大学英语部,,
73702,20181055414,大学英语1,公共必修,1.5,24,李应清,大学英语部,水利类,
73701,20181055618,高级英语1,公共必修,1.5,24,唐军俊,大学英语部,,
73700,20181055617,高级英语1,公共必修,1.5,24,黄承英,大学英语部,,
73699,20172042021,时事政治前沿专题1,专业必修,1,0,杨林清,马克思主义学院,,
73698,20172042022,时事政治前沿专题2,专业必修,1,0,杨林清,马克思主义学院,,
73697,20162042027,社会工作与青年工作,专业必修,2,0,代茜,马克思主义学院,,
73696,20172042020,马克思主义政治经济学,专业必修,3,0,杨虹,马克思主义学院,,
73695,20181055603,高级英语1,公共必修,1.5,24,靳奇,大学英语部,,
73694,20181055638,高级英语1,公共必修,1.5,24,史霁,大学英语部,,
73693,20181055606,高级英语1,公共必修,1.5,24,唐军俊,大学英语部,,
73692,20181055609,高级英语1,公共必修,1.5,24,付颀斐,大学英语部,,
73691,20181055605,高级英语1,公共必修,1.5,24,靳奇,大学英语部,,
73690,20181055640,高级英语1,公共必修,1.5,24,文婷,大学英语部,,
73689,20181055629,高级英语1,公共必修,1.5,24,史霁,大学英语部,,
73688,20181055637,高级英语1,公共必修,1.5,24,文婷,大学英语部,,
73687,20181055626,高级英语1,公共必修,1.5,24,史霁,大学英语部,,
73686,20181056147,高等数学C1,公共必修,4,72,钟六一,公共数学教学,汉语言,
73685,20181040766,体育保健1,公共必修,1,0,林军,体育部,,工学部艺体房
73684,20181003106,新闻报道专题,专业必修,3,54,司景新,新闻与传播学院,新闻学（双学位）,最后一周考试
73683,20181003108,特稿写作,专业必修,3,54,张?尹,新闻与传播学院,新闻学（双学位）,最后一周考试
73682,20181003107,广播电视概论,专业必修,2,36,刘建明,新闻与传播学院,新闻学（双学位）,最后一周考试
73681,20181003109,大众传播理论,专业必修,3,54,侯晓艳,新闻与传播学院,新闻学（双学位）,最后一周考试
73680,20181002194,德语视听（1）,专业必修,2,36,朱范,外国语言文学学院,德语法学,
73679,20181006076,法律德语1,专业必修,2,36,熊琦,法学院,德语法学,
73678,20181002192,德语口语（1）,专业必修,2,36,朱范,外国语言文学学院,德语法学,
73677,20181002190,基础德语（1）,专业必修,8,144,朱范,外国语言文学学院,德语法学,
73676,20181101110,形势与政策3,公共必修,0.5,8,王华,形势与政策教育中心,电子商务,
73675,ck20171038002,临床外科学,专业必修,3.5,0,刘修恒,第一临床学院,,
73674,20181057138,大学物理实验B,专业必修,1.5,0,周肇俊,公共物理教学,给排水科学与工程,
73673,20181012119,仪器分析实验,专业必修,2,0,龚晓艳,化学与分子科学学院,应用化学,
73672,20181011059,信息光学,专业选修,3,54,杨奕,物理科学与技术学院,材料物理,
73671,20181101023,形势与政策3,公共必修,0.5,9,雷起宏,形势与政策教育中心,环境工程,
73670,20181040764,大众体育（初级）,公共必修,1,32,胡卫兵,体育部,,梅园篮球场
73669,20181029064,国际关系史,公共选修,3,48,刘晓莉,历史学院,,
73668,20181101013,形势与政策3,公共必修,0.5,9,邢涛,形势与政策教育中心,劳动与社会保障,
73667,20181040762,艺术体操（初级）,公共必修,1,32,雷虹,体育部,,风雨馆
73666,20181040140,体育,公共必修,1,0,,体育部,汉语言,
73665,20181101020,形势与政策3,公共必修,0.5,9,雷起宏,形势与政策教育中心,地理科学,17级合并在信息学部莱卡厅上课
73664,20181040765,大众体育（初级）,公共必修,1,32,余汉明,体育部,,梅园篮球场
73663,20181021300,计算机导论,公共选修,3,36,林馥,计算机学院,信息安全,
73662,20181040757,大众体育（初级）,公共必修,1,32,宁颂东,体育部,,梅园篮球场
73661,20181034070,新生研讨专题,专业选修,1,16,丁煌,政治与公共管理学院,公共管理类,
73660,20181034071,新生研讨专题,专业选修,1,16,张星久,政治与公共管理学院,政治学类,
73659,20181056154,高等数学D,公共选修,4,64,朱朗峰,公共数学教学,政治学类,
73658,20181101164,形势与政策1,公共必修,0.5,8,邢涛,形势与政策教育中心,政治学类,
73657,20181058237,思想道德修养与法律基础,公共必修,3,48,金筱萍,公共政治教学,政治学类,
73656,20181047029,计算机基础,公共选修,2,32,蒋华,计算中心,政治学类,
73655,20181101050,形势与政策3,公共必修,0.5,9,王中全,形势与政策教育中心,测绘工程（卓越工程师班）,
73654,20181059038,化工基础实验B,专业必修,1,0,黄驰,公共化学教学,能源化学工程,
73653,20181021245,物联网导论,专业选修,1,16,牛晓光,计算机学院,软件工程（卓越工程师班）,
73652,20181021244,软件技术基础,专业选修,3,40,张昀,计算机学院,软件工程（卓越工程师班）,
73651,20181021243,认知过程的信息处理,专业选修,1,16,蔡恒进,计算机学院,软件工程（卓越工程师班）,
73650,20181021241,计算机科学导论,专业必修,1.5,16,林馥,计算机学院,软件工程（卓越工程师班）,
73649,20181021242,电路与电子学基础,专业选修,3,40,蔡贤涛,计算机学院,软件工程（卓越工程师班）,
73648,20181056136,高等数学B1,公共必修,5,80,王孝礼,公共数学教学,软件工程（卓越工程师班）,
73647,20181106043,人文社科经典导引,公共必修,2,32,刁莉,通识教育中心,软件工程（卓越工程师班）,
73646,20181101186,形势与政策1,公共必修,0.5,8,吴红波,形势与政策教育中心,软件工程（卓越工程师班）,
73645,20181058168,思想道德修养与法律基础,公共必修,3,48,李玲,公共政治教学,软件工程（卓越工程师班）,
73644,20181059102,基础化学实验C,公共选修,1.5,0,谢敏,公共化学教学,口腔医学(五),
73643,20181056153,高等数学D,公共选修,4,64,朱安强,公共数学教学,公共管理类,
73642,20181047027,计算机基础,公共选修,2,32,陈萍,计算中心,公共管理类,
73641,20181049006,大学语文,公共选修,2,32,胡春润,公共文学教学,公共管理类,周一下午
73640,20181101163,形势与政策1,公共必修,0.5,8,邢涛,形势与政策教育中心,公共管理类,
73639,20181002182,英语听说与思辨,专业必修,3,48,张东燕,外国语言文学学院,英语,
73638,20181012037,化工基础实验,专业必修,1.5,0,黄驰,化学与分子科学学院,应用化学(化学生物学),
73637,20181021262,物联网导论,专业选修,1,16,牛晓光,计算机学院,计算机类,
73636,20181021258,软件技术基础,专业选修,3,40,张昀,计算机学院,计算机类,
73635,20181021246,电路与电子学基础,专业选修,3,40,叶刚,计算机学院,计算机类,
73634,20181056103,高等数学B1,公共必修,5,80,王孝礼,公共数学教学,计算机科学与技术(卓越工程师),
73633,20181021267,计算机导论,公共选修,3,32,张锡宁,计算机学院,计算机科学与技术(卓越工程师),
73632,20181058167,思想道德修养与法律基础,公共必修,3,48,李玲,公共政治教学,计算机科学与技术(卓越工程师),
73631,20181106042,人文社科经典导引,公共必修,2,32,杨云飞,通识教育中心,计算机科学与技术(卓越工程师),
73630,20181101185,形势与政策1,公共必修,0.5,8,吴红波,形势与政策教育中心,计算机科学与技术(卓越工程师),
73629,20181021264,物联网导论,专业选修,1,16,杜博,计算机学院,计算机类,
73628,20181021252,计算机科学导论,专业必修,1.5,16,张锡宁,计算机学院,计算机类,
73627,20181021260,软件技术基础,专业选修,3,40,王?,计算机学院,计算机类,
73626,20181021256,认知过程的信息处理,专业选修,1,16,丁立新,计算机学院,计算机类,
73625,20181021248,电路与电子学基础,专业选修,3,40,王晓晨,计算机学院,计算机类,
73624,20181101184,形势与政策1,公共必修,0.5,8,吴红波,形势与政策教育中心,计算机类,在院学术报告厅上课
73623,20181021265,物联网导论,专业选修,1,16,武小平,计算机学院,计算机类,
73622,20181021261,软件技术基础,专业选修,3,40,王?,计算机学院,计算机类,
73621,20181021257,认知过程的信息处理,专业选修,1,16,丁立新,计算机学院,计算机类,
73620,20181021253,计算机科学导论,专业必修,1.5,16,苏科华,计算机学院,计算机类,
73619,20181021249,电路与电子学基础,专业选修,3,40,唐学兵,计算机学院,计算机类,
73618,20181021263,物联网导论,专业选修,1,16,武小平,计算机学院,计算机类,
73617,20181021255,认知过程的信息处理,专业选修,1,16,吴志健,计算机学院,计算机类,
73616,20181021247,电路与电子学基础,专业选修,3,40,唐学兵,计算机学院,计算机类,
73615,ck20172025004,基础综合考试,专业必修,0.5,0,韩莉,医学院,,
73614,20181101076,形势与政策3,公共必修,0.5,9,孙燕,形势与政策教育中心,日语,
73613,20181101072,形势与政策3,公共必修,0.5,9,方萍,形势与政策教育中心,计算机科学与技术,
73612,20181054111,中国概况,公共必修,2,36,蒋惠民,国际教育学院,经济学类国际班,
73611,ck20172017003,电力系统分析,专业必修,2,0,柯德平,电气工程学院,,
73610,20181101039,形势与政策3,公共必修,0.5,9,匡松,形势与政策教育中心,建筑学（中英班）,
73609,20181012136,环境化学,专业必修,2,32,吴峰,资源与环境科学学院,工科试验班,
73608,20181064044,工程制图,专业必修,2,32,孙宇宁,工程图学中心,工科试验班,
73607,20181012157,化学实验安全技术,专业选修,1,16,黄驰,化学与分子科学学院,理科试验班类,
73606,20181012134,化学原理（上）,专业必修,4,64,程功臻,化学与分子科学学院,理科试验班类,
73605,20181012140,化学原理实验（上）,专业必修,2,0,蔡苹,化学与分子科学学院,理科试验班类,
73604,20181042009,马克思主义发展史,专业必修,3,48,左亚文,马克思主义学院,思想政治教育,
73603,20181042012,教育学基础,专业必修,3,32,史姗姗,马克思主义学院,思想政治教育,第8周以后为实践教学
73602,20181002179,英语正音与听读,专业选修,2,32,刘莉琴,外国语言文学学院,翻译,
73601,20181002002,德语语法,专业必修,2,36,袁力,外国语言文学学院,德语（双学位）,
73600,20181002001,基础德语（4）,专业必修,6,108,张申威,外国语言文学学院,德语（双学位）,
73599,20181055558,大学英语a,公共必修,3,48,李榕,大学英语部,表演,
73598,20181054102,中国文化,公共必修,4,72,蒋惠民,国际教育学院,汉语言,
73597,20181054101,中国概况,公共必修,2,36,蒋惠民,国际教育学院,汉语言,
73596,20181054100,汉语综合1,公共必修,4,72,张鸣宇,国际教育学院,汉语言,
73595,20181012081,分子模拟实验,专业必修,2,0,王宝山,化学与分子科学学院,化学类,
73594,20181101071,形势与政策3,公共必修,0.5,9,方萍,形势与政策教育中心,生物科学,
73593,20181040400,篮球（初级）,公共必修,1,36,宁颂东,体育部,,桂园篮球场
73592,20181029054,中国通史（三）,专业必修,3,48,谢贵安,历史学院,英语,
73591,20181002173,英语语音学,专业选修,2,32,卢晓仙,外国语言文学学院,英语,
73590,20181031125,中国文学史（上）,专业必修,3,48,胡春润,文学院,英语,
73589,20181002156,英语听说与思辨,专业必修,2,32,卢晓仙,外国语言文学学院,英语,
73588,20181002155,英语经典悦读I,专业必修,4,64,左广明,外国语言文学学院,英语,
73587,20181033083,中国哲学（上）,专业必修,3,48,秦平,哲学学院,英语,
73586,20181101104,形势与政策3,公共必修,0.5,9,王中全,形势与政策教育中心,测绘工程,
73585,20181002149,英语听说与思辨,专业必修,3,48,卢晓仙,外国语言文学学院,英语,
73584,20181058203,思想道德修养与法律基础,公共必修,3,48,陈琳瑛,公共政治教学,外国语言文学类,
73583,20181057152,大学物理实验A（一）,公共必修,1.5,0,沈黄晋,公共物理教学,星拱化学拔尖人才培养试验班,上课地点：1区物理学院老楼
73582,20181012177,物理化学实验01,专业必修,2,0,邓立志,化学与分子科学学院,星拱化学拔尖人才培养试验班,
73581,20181101034,形势与政策3,公共必修,0.5,9,汪思明,形势与政策教育中心,能源与动力工程（卓越工程师）,
73580,20181034069,政治学原理,专业必修,4,64,叶娟丽,政治与公共管理学院,政治学类,
73579,20181022176,电工电子工程基础,专业必修,1,0,梁??,电子信息学院,电子信息类,实验中心204
73578,20181025044,病原生物学,专业必修,4.5,64,朱帆,医学院,临床医学（英文授课六年制）,5-15周八号楼实验
73577,20181057135,大学物理实验B,专业必修,1.5,0,程莉,公共物理教学,土木工程,上课地点：2区8教学楼东边2、3楼物理实验室
73576,20181002154,综合英语（1）,专业必修,6,96,汪涛,外国语言文学学院,英语,
73575,20181002009,高级法语,专业必修,6,108,杨铖,外国语言文学学院,法语（双学位）,
73574,20181002010,法汉互译,专业必修,2,36,杨铖,外国语言文学学院,法语（双学位）,
73573,20181002011,法语应用文,专业必修,2,36,杨铖,外国语言文学学院,法语（双学位）,
73572,20181002004,德语视听说（2）,专业必修,4,72,曾汉泉,外国语言文学学院,德语（双学位）,
73571,20181002003,德语国家与国情,专业必修,3,54,许宽华,外国语言文学学院,德语（双学位）,
73570,20181002005,基础德语（2）,专业必修,6,108,徐琼星,外国语言文学学院,德语（双学位）,
73569,20181002152,综合英语（1）,专业必修,6,96,刘?,外国语言文学学院,英语,
73568,20181002178,口译笔记,专业必修,2,0,罗菁,外国语言文学学院,翻译,
73567,20181057134,大学物理实验B,专业必修,1.5,0,尹玲,公共物理教学,土木工程,上课地点：2区8教学楼东边2、3楼物理实验室
73566,20181002170,英语口语,专业选修,2,32,官继慧,外国语言文学学院,英语,
73565,20181002070,汉英翻译,专业必修,4,72,郭天骥,外国语言文学学院,翻译（双学位）,
73564,20181002069,翻译赏析,专业必修,2,36,黄海瑛,外国语言文学学院,翻译（双学位）,
73563,20181002068,跨文化交际,专业必修,3,54,张艳,外国语言文学学院,翻译（双学位）,
73562,20181066005,现代国际关系,专业选修,1,18,戴红霞,健康学院,全球健康学,
73561,20181002017,日语视听说（2）,专业必修,4,72,程莉,外国语言文学学院,日语（双学位）,
73560,20181002015,基础日语（2）,专业必修,6,108,李圣杰,外国语言文学学院,日语（双学位）,
73559,20181002016,日语阅读（2）,专业必修,2,36,韩永,外国语言文学学院,日语（双学位）,
73558,20181002014,日汉翻译,专业必修,2,36,章剑,外国语言文学学院,日语（双学位）,
73557,20181002013,中高级日语（2）,专业必修,6,108,林林,外国语言文学学院,日语（双学位）,
73556,20181002012,汉日翻译,专业必修,2,36,韩永,外国语言文学学院,日语（双学位）,
73555,20181002062,英语语法,专业必修,4,72,马军,外国语言文学学院,英语（双学位）,
73554,20181002061,英语词汇学,专业必修,2,36,耿云冬,外国语言文学学院,英语（双学位）,
73553,20181002064,综合英语,专业必修,4,72,左广明,外国语言文学学院,英语（双学位）,
73552,20181002063,英语短篇小说,专业必修,3,54,何佳韦,外国语言文学学院,英语（双学位）,
73551,20181002073,笔译基础,专业必修,3,54,杨延延,外国语言文学学院,翻译（双学位）,
73550,20181002072,英语视听说（2）,专业必修,4,72,李奕,外国语言文学学院,翻译（双学位）,
73549,20181002071,综合英语（2）,专业必修,6,108,马军,外国语言文学学院,翻译（双学位）,
73548,20181002008,中级法语（1）,专业必修,6,108,席继权,外国语言文学学院,法语（双学位）,
73547,20181002007,口语技能与实践,专业必修,3,54,苏?,外国语言文学学院,法语（双学位）,
73546,20181002006,法语视听说（中）,专业必修,4,72,余启应,外国语言文学学院,法语（双学位）,
73545,20181022152,程序设计基础,专业必修,3,32,梅天灿,电子信息学院,电子信息类,4-17周课间实验周五10-13节
73544,20181022175,电工电子工程基础,专业必修,1,0,王晓艳,电子信息学院,电子信息类,实验中心205
73543,20181022177,电工电子工程基础,专业必修,1,0,刘彦飞,电子信息学院,电子信息类,实验中心203
73542,20181056114,高等数学A1,公共必修,6,96,吴少华,公共数学教学,电子信息类,
73541,20181022147,程序设计基础,专业必修,3,32,邓德祥,电子信息学院,电子信息类,4-17周课间实验周一6-9
73540,20181022174,电工电子工程基础,专业必修,1,0,周立青,电子信息学院,电子信息类,实验中心205
73539,20181040327,篮球（初级）,公共必修,1,32,姚志坚,体育部,,梅园篮球场
73538,20181101010,形势与政策3,公共必修,0.5,9,邢涛,形势与政策教育中心,外交学,
73537,ck20172006004,刑法总论,专业必修,3,0,陈家林,法学院,,
73536,20181055560,大学英语a,公共必修,3,48,李榕,大学英语部,外国语言文学类,
73535,20181002168,英语听力（1）,专业选修,2,32,刘雁霞,外国语言文学学院,英语,
73534,20181101018,形势与政策3,公共必修,0.5,9,上官海兰,形势与政策教育中心,金融数学,
73533,20181021251,计算机科学导论,专业必修,1.5,16,李兵,计算机学院,计算机类,
73532,20181055559,大学英语a,公共必修,3,48,彭志军,大学英语部,外国语言文学类,
73531,20181101108,形势与政策3,公共必修,0.5,8,王华,形势与政策教育中心,编辑出版学,
73530,20181002166,英语听力（1）,专业选修,2,32,刘雁霞,外国语言文学学院,英语,
73529,20181101016,形势与政策3,公共必修,0.5,9,上官海兰,形势与政策教育中心,信息与计算科学,
73528,20181055574,高级英语a,公共必修,3,48,苏子洲,大学英语部,国学弘毅班,
73527,20181021054,概率论与数理统计,专业必修,3,54,李爽,遥感信息工程学院,软件工程（留学生班）,非留学生不可以选此课程
73526,20181013213,生命科学与技术进展,专业选修,2,36,刘勇,生命科学学院,生物科学类,第一次课在生科院二楼报告厅
73525,20151101052,形势与政策,公共必修,2,0,张一飞,形势与政策教育中心,,
73524,20181058202,思想道德修养与法律基础,公共必修,3,48,陈琳瑛,公共政治教学,外国语言文学类,
73523,20181106195,自然科学经典导引,公共必修,2,32,金振齐,通识教育中心,经济学基地班,
73522,20181056115,高等数学B1,公共必修,5,80,杜光保,公共数学教学,经济学基地班,
73521,20181005333,微观经济学,专业必修,3,48,叶初升,经济与管理学院,经济学基地班,
73520,20181058171,思想道德修养与法律基础,公共必修,3,48,杨建兵,公共政治教学,经济学基地班,第9、12、17周为学生线上学习
73519,20181005299,管理学,专业必修,3,48,周伟,经济与管理学院,经济学基地班,
73518,20181005282,政治经济学,专业必修,3,48,曾国安,经济与管理学院,经济学基地班,
73517,20181101038,形势与政策3,公共必修,0.5,9,匡松,形势与政策教育中心,环境设计,
73516,20151101018,形势与政策,公共必修,2,0,张一飞,形势与政策教育中心,,
73515,20181058174,思想道德修养与法律基础,公共必修,3,48,刘水静,公共政治教学,金融学,
73514,20181056167,高等数学C1,公共必修,4,64,冯慧,公共数学教学,金融学,
73513,20181005336,微观经济学,专业必修,3,48,李旭超,经济与管理学院,金融学,
73512,20181005302,管理学,专业必修,3,48,陈昊雯,经济与管理学院,金融学,
73511,20181005286,政治经济学,专业必修,3,48,陈宁,经济与管理学院,金融学,
73510,20181005285,政治经济学,专业必修,3,48,赵伟,经济与管理学院,金融学,
73509,20181106208,自然科学经典导引,公共必修,2,32,桑建平,通识教育中心,金融学（国际金融试验班）,
73508,20181058184,思想道德修养与法律基础,公共必修,3,48,金筱萍,公共政治教学,金融学（国际金融试验班）,
73507,20181056117,高等数学B1,公共必修,5,80,李光汉,公共数学教学,金融学（国际金融试验班）,
73506,20181005346,微观经济学,专业必修,3,48,罗知,经济与管理学院,金融学（国际金融试验班）,
73505,20181005312,管理学,专业必修,3,48,刘艳,经济与管理学院,金融学（国际金融试验班）,
73504,20181005298,政治经济学,专业必修,3,48,杨艳琳,经济与管理学院,金融学（国际金融试验班）,
73503,20181106200,自然科学经典导引,公共必修,2,32,桑建平,通识教育中心,金融工程,
73502,20181058176,思想道德修养与法律基础,公共必修,3,48,刘水静,公共政治教学,金融工程,
73501,20181056116,高等数学B1,公共必修,5,80,周余,公共数学教学,金融工程,
73500,20181005338,微观经济学,专业必修,3,48,李汛,经济与管理学院,金融工程,
73499,20181005304,管理学,专业必修,3,48,龚丽敏,经济与管理学院,金融工程,
73498,20181005288,政治经济学,专业必修,3,48,孙兴全,经济与管理学院,金融工程,
73497,20181106197,自然科学经典导引,公共必修,2,32,金振齐,通识教育中心,财政学,
73496,20181058173,思想道德修养与法律基础,公共必修,3,48,杨建兵,公共政治教学,财政学,
73495,20181056166,高等数学C1,公共必修,4,64,羿旭明,公共数学教学,财政学,
73494,20181005335,微观经济学,专业必修,3,48,潘振宇,经济与管理学院,财政学,
73493,20181005301,管理学,专业必修,3,48,张可莉,经济与管理学院,财政学,
73492,20181005284,政治经济学,专业必修,3,48,胡晶晶,经济与管理学院,财政学,
73491,20181058175,思想道德修养与法律基础,公共必修,3,48,刘水静,公共政治教学,保险学,
73490,20181056168,高等数学C1,公共必修,4,64,冯慧,公共数学教学,保险学,
73489,20181005337,微观经济学,专业必修,3,48,董延芳,经济与管理学院,保险学,
73488,20181005287,政治经济学,专业必修,3,48,李雪松,经济与管理学院,保险学,
73487,20181005303,管理学,专业必修,3,48,秦卫东,经济与管理学院,保险学,
73486,20181106198,自然科学经典导引,公共必修,2,32,金振齐,通识教育中心,金融学,
73485,20181106196,自然科学经典导引,公共必修,2,32,金振齐,通识教育中心,国际经济与贸易,
73484,20181058172,思想道德修养与法律基础,公共必修,3,48,杨建兵,公共政治教学,国际经济与贸易,第9、12、17周为学生线上学习
73483,20181056165,高等数学C1,公共必修,4,64,羿旭明,公共数学教学,国际经济与贸易,
73482,20181005300,管理学,专业必修,3,48,周伟,经济与管理学院,国际经济与贸易,
73481,20181005334,微观经济学,专业必修,3,48,雷欣,经济与管理学院,国际经济与贸易,
73480,20181005283,政治经济学,专业必修,3,48,杨卫国,经济与管理学院,国际经济与贸易,
73479,20181055585,大学英语4,公共必修,3,54,余诗龙,大学英语部,英语重修班,重修班（二区）
73478,20151101059,形势与政策,公共必修,2,0,张一飞,形势与政策教育中心,,
73477,20181013219,生命科学与技术进展,专业选修,2,36,殷雷,生命科学学院,生物科学类,第一次课在生科院二楼报告厅
73476,20181101099,形势与政策3,公共必修,0.5,8,邬明建,形势与政策教育中心,数理经济与金融试验班金融学,
73475,20181024067,位置服务技术与应用,专业选修,2,28,张守建,测绘学院,导航工程,
73474,20181018174,现代能源,公共选修,2,32,康勇,动力与机械学院,,田冲
73473,20181101158,形势与政策1,公共必修,0.5,8,黄丽,形势与政策教育中心,法学,与2017级合上，在法学院模拟法庭上课
